market,market_cn,product,contract,start_day,start_tdate,start_bt,end_day,end_tdate,end_bt,n_files,n_bars,n_bars_with_vol,sum_vol,seed_vol,seed_vwap,prev_close,next_open,contract_day_vol,vol_share,合约地位
XDCE,大商所,P,P2005,20200507,20200506,21:30,20200507,20200507,09:03,1,94,2,100,8,4374.0,4374.0,0.0,695,0.0008679200514508002,清淡(<1%)
XDCE,大商所,C,C2011,20200508,20200507,21:01,20200508,20200507,21:01,1,1,1,2,2,2084.0,2083.0,0.0,4286,0.006900626788149469,清淡(<1%)
XDCE,大商所,CS,CS2005,20200508,20200507,22:19,20200508,20200508,15:00,1,267,7,191,1,2307.0,2300.0,,191,0.001719698197468172,清淡(<1%)
XDCE,大商所,V,V2005,20200508,20200507,21:17,20200508,20200507,21:33,1,17,1,1,1,5735.0,5650.0,0.0,203,0.0010189944582764438,清淡(<1%)
XDCE,大商所,I,I2103,20200511,20200508,21:02,20200511,20200508,21:03,1,2,1,1,1,570.5,567.5,0.0,44,5.0404553822326236e-05,清淡(<1%)
XDCE,大商所,M,M2103,20200511,20200508,21:10,20200511,20200508,21:14,1,5,1,1,1,2785.0,2774.0,0.0,275,0.00022043487391926794,清淡(<1%)
XDCE,大商所,EG,EG2005,20200512,20200511,21:09,20200512,20200512,15:00,1,337,5,95,32,3402.0,3398.0,,95,0.0004353245229759701,清淡(<1%)
XDCE,大商所,I,I2103,20200513,20200512,21:06,20200513,20200512,21:10,1,5,1,3,3,570.833,567.0,0.0,139,0.0001261865163806439,清淡(<1%)
XDCE,大商所,M,M2103,20200513,20200512,21:03,20200513,20200512,21:06,1,4,1,2,2,2767.0,2760.0,2762.0,436,0.00041561095764009235,清淡(<1%)
XDCE,大商所,B,B2101,20200514,20200513,21:03,20200514,20200513,21:07,1,5,1,1,1,3093.0,3085.0,3089.0,100,0.0018644194197926765,清淡(<1%)
XDCE,大商所,I,I2011,20200515,20200514,21:13,20200515,20200514,21:16,1,4,1,1,1,622.5,622.5,0.0,531,0.0004738930447494257,清淡(<1%)
XDCE,大商所,P,P2005,20200515,20200514,21:21,20200515,20200514,21:21,1,1,1,1,1,4452.0,4400.0,4454.0,1029,0.0009243538954914167,清淡(<1%)
XDCE,大商所,I,I2103,20200518,20200515,21:25,20200518,20200515,23:00,1,96,2,4,1,593.0,593.0,600.0,99,7.66273441968719e-05,清淡(<1%)
XDCE,大商所,P,P2005,20200518,20200515,21:12,20200518,20200515,21:12,1,1,1,30,30,4592.0,4560.0,0.0,280,0.0002805504399632078,清淡(<1%)
XDCE,大商所,I,I2103,20200519,20200518,21:04,20200519,20200518,21:08,1,5,1,2,2,608.0,608.0,0.0,105,9.91369421068583e-05,清淡(<1%)
XDCE,大商所,JM,JM2005,20200519,20200519,15:00,20200519,20200519,15:00,1,1,1,101,101,1234.5,1259.5,,101,0.0010873192735415388,清淡(<1%)
XDCE,大商所,M,M2103,20200519,20200518,21:01,20200519,20200518,21:03,1,3,1,1,1,2731.0,2730.0,0.0,637,0.0007892581592814653,清淡(<1%)
XDCE,大商所,Y,Y2005,20200519,20200519,15:00,20200519,20200519,15:00,1,1,1,76,76,5396.0,5396.0,,76,0.000208788914407534,清淡(<1%)
XDCE,大商所,P,P2105,20200520,20200519,21:01,20200520,20200519,21:08,1,8,1,10,10,4832.0,4676.0,0.0,2242,0.0025150431438712368,清淡(<1%)
XDCE,大商所,I,I2103,20200522,20200521,21:10,20200522,20200521,21:21,1,12,3,10,5,637.0,637.0,0.0,1242,0.0006570128450772175,清淡(<1%)
XDCE,大商所,JM,JM2105,20200522,20200521,21:01,20200522,20200521,21:04,1,4,1,1,1,1088.0,1088.0,1088.0,128,0.001352065068131404,清淡(<1%)
XDCE,大商所,V,V2105,20200522,20200521,21:01,20200522,20200521,21:03,1,3,2,11,10,5964.5,5955.0,0.0,801,0.0026943116723232635,清淡(<1%)
XDCE,大商所,C,C2007,20200527,20200526,21:01,20200527,20200526,21:01,1,1,1,15,15,2014.0,2013.0,0.0,8188,0.023173147676458936,次要(1-10%)
XDCE,大商所,JM,JM2105,20200527,20200526,21:01,20200527,20200526,21:05,1,5,1,15,15,1066.5,1066.5,0.0,98,0.0012190419325546391,清淡(<1%)
XDCE,大商所,V,V2105,20200527,20200526,21:01,20200527,20200526,21:05,1,5,2,24,21,6025.0,6025.0,6000.0,561,0.0034150884818379386,清淡(<1%)
XDCE,大商所,CS,CS2105,20200528,20200527,21:02,20200528,20200528,09:11,1,130,1,1,1,2456.0,2454.0,2460.0,56,0.0006101414220653287,清淡(<1%)
XDCE,大商所,J,J2105,20200528,20200527,21:11,20200528,20200527,21:12,1,2,1,1,1,1729.5,1725.0,0.0,90,0.0004980713570230829,清淡(<1%)
XDCE,大商所,J,J2105,20200529,20200528,21:02,20200529,20200528,21:03,1,2,2,5,4,1721.88,1719.5,0.0,67,0.00037845837522735746,清淡(<1%)
XDCE,大商所,JM,JM2105,20200529,20200528,21:02,20200529,20200528,21:04,1,3,1,2,2,1068.0,1066.5,1072.5,72,0.0012223486070318998,清淡(<1%)
XDCE,大商所,PP,PP2105,20200529,20200528,21:04,20200529,20200528,21:07,1,4,2,3,2,6880.0,6880.0,0.0,933,0.0007984725468364484,清淡(<1%)
XDCE,大商所,A,A2105,20200601,20200529,21:05,20200601,20200529,21:12,1,8,2,11,5,4015.0,4011.0,4014.0,936,0.0028558265268450746,清淡(<1%)
XDCE,大商所,B,B2105,20200601,20200529,21:01,20200601,20200529,21:06,1,6,1,1,1,3088.0,3088.0,0.0,96,0.0011185551995339354,清淡(<1%)
XDCE,大商所,C,C2103,20200601,20200529,21:01,20200601,20200529,21:03,1,3,1,1,1,2134.0,2134.0,0.0,2196,0.004112798557149359,清淡(<1%)
XDCE,大商所,I,I2011,20200601,20200529,21:01,20200601,20200529,21:02,1,2,1,1,1,715.5,715.5,0.0,2695,0.0013342389985929843,清淡(<1%)
XDCE,大商所,J,J2105,20200601,20200529,21:19,20200601,20200529,21:27,1,9,2,2,1,1735.5,1727.0,0.0,120,0.00047016600778124743,清淡(<1%)
XDCE,大商所,L,L2105,20200601,20200529,21:01,20200601,20200529,21:05,1,5,2,9,5,6535.0,6530.0,0.0,646,0.0015496809480401094,清淡(<1%)
XDCE,大商所,EG,EG2105,20200603,20200602,21:42,20200603,20200603,09:12,1,91,1,1,1,4070.0,4070.0,0.0,8,2.4543566364269477e-05,清淡(<1%)
XDCE,大商所,PP,PP2105,20200603,20200602,21:05,20200603,20200602,21:05,1,1,1,1,1,7039.0,7039.0,0.0,542,0.0007039701578997271,清淡(<1%)
XDCE,大商所,B,B2105,20200604,20200603,21:05,20200604,20200603,21:20,1,16,1,1,1,3089.0,3089.0,3085.0,63,0.0012119579854565042,清淡(<1%)
XDCE,大商所,EB,EB2105,20200604,20200603,21:18,20200604,20200603,22:09,1,52,1,5,5,6371.0,6371.0,0.0,11,9.132875029059147e-05,清淡(<1%)
XDCE,大商所,C,C2103,20200608,20200605,21:03,20200608,20200605,21:12,1,10,2,5,2,2136.0,2134.0,0.0,2483,0.005738718437626394,清淡(<1%)
XDCE,大商所,CS,CS2105,20200608,20200605,21:01,20200608,20200605,21:35,1,35,1,1,1,2475.0,2475.0,2471.0,43,0.0005934800011041489,清淡(<1%)
XDCE,大商所,J,J2105,20200608,20200605,21:04,20200608,20200605,21:31,1,28,1,1,1,1791.5,1791.5,0.0,86,0.00033195533270802215,清淡(<1%)
XDCE,大商所,JM,JM2105,20200608,20200605,21:47,20200608,20200605,21:49,1,3,1,1,1,1082.0,1082.0,1081.0,149,0.0013076943330320079,清淡(<1%)
XDCE,大商所,RR,RR2105,20200608,20200605,21:17,20200608,20200608,10:08,1,172,1,1,1,3494.0,3483.0,3508.0,2,0.00038022813688212925,清淡(<1%)
XDCE,大商所,V,V2105,20200608,20200605,21:01,20200608,20200605,21:13,1,13,2,5,4,6110.0,6070.0,0.0,708,0.0030952443406867245,清淡(<1%)
XDCE,大商所,B,B2105,20200609,20200608,21:05,20200609,20200608,21:06,1,2,1,1,1,3103.0,3103.0,3103.0,122,0.002013998943475964,清淡(<1%)
XDCE,大商所,EG,EG2105,20200611,20200611,10:38,20200611,20200611,15:00,1,143,6,7,1,4015.0,4015.0,,7,2.615551320853417e-05,清淡(<1%)
XDCE,大商所,M,M2103,20200611,20200610,21:23,20200611,20200610,21:40,1,18,1,2,2,2781.0,2776.0,0.0,158,9.9717194463045e-05,清淡(<1%)
XDCE,大商所,EB,EB2105,20200612,20200611,21:06,20200612,20200612,15:00,1,340,2,3,1,6348.0,6348.0,,3,2.6834351547894844e-05,清淡(<1%)
XDCE,大商所,EG,EG2105,20200612,20200611,21:13,20200612,20200612,09:04,1,112,7,11,1,3999.0,3999.0,0.0,42,0.00012119218483539504,清淡(<1%)
XDCE,大商所,I,I2006,20200612,20200612,15:00,20200612,20200612,15:00,1,1,1,1100,1100,784.0,820.0,,1100,0.0006380980501463854,清淡(<1%)
XDCE,大商所,J,J2105,20200612,20200611,21:01,20200612,20200611,21:01,1,1,1,1,1,1803.5,1800.5,0.0,177,0.0006533486888731396,清淡(<1%)
XDCE,大商所,JM,JM2105,20200615,20200612,21:06,20200615,20200612,21:25,1,20,1,4,4,1106.0,1106.0,1107.5,69,0.0009125414941875074,清淡(<1%)
XDCE,大商所,EB,EB2105,20200616,20200615,21:18,20200616,20200615,21:46,1,29,2,2,1,6216.0,6193.0,6213.0,7,8.556202024152936e-05,清淡(<1%)
XDCE,大商所,B,B2011,20200617,20200616,21:36,20200617,20200616,22:08,1,33,2,2,1,3200.0,3198.0,0.0,53,0.0013046474990153604,清淡(<1%)
XDCE,大商所,B,B2101,20200618,20200617,21:11,20200618,20200617,21:18,1,8,1,1,1,3168.0,3168.0,3144.0,217,0.007093357740585774,清淡(<1%)
XDCE,大商所,EB,EB2105,20200618,20200617,21:32,20200618,20200618,15:00,1,314,1,1,1,6330.0,6330.0,,1,1.8084163697849792e-05,清淡(<1%)
XDCE,大商所,EG,EG2105,20200619,20200619,13:43,20200619,20200619,14:51,1,69,3,750,10,4047.0,3998.0,4005.0,752,0.002380892074668828,清淡(<1%)
XDCE,大商所,JM,JM2105,20200619,20200618,21:17,20200619,20200618,21:52,1,36,2,2,1,1107.0,1107.0,1107.0,69,0.0011961929858017094,清淡(<1%)
XDCE,大商所,V,V2105,20200623,20200622,21:06,20200623,20200622,21:08,1,3,2,12,2,5990.0,5990.0,0.0,378,0.003211254683079746,清淡(<1%)
XDCE,大商所,B,B2011,20200630,20200629,21:01,20200630,20200630,10:33,1,198,1,1,1,3157.0,3152.0,0.0,5,0.00016973894150796077,清淡(<1%)
XDCE,大商所,EG,EG2105,20200630,20200630,09:07,20200630,20200630,10:31,1,70,1,1,1,3954.0,3926.0,0.0,29,0.0001735529276583521,清淡(<1%)
XDCE,大商所,J,J2105,20200630,20200629,21:06,20200630,20200629,21:08,1,3,2,4,3,1763.17,1759.0,0.0,178,0.0011723406637555735,清淡(<1%)
XDCE,大商所,B,B2011,20200701,20200630,21:13,20200701,20200630,21:19,1,7,2,2,1,3168.0,3161.0,0.0,5416,0.07802011005791006,次要(1-10%)
XDCE,大商所,M,M2007,20200702,20200701,21:41,20200702,20200702,15:00,1,305,1,50,50,2723.0,2704.0,,50,3.347643392957094e-05,清淡(<1%)
XDCE,大商所,M,M2103,20200703,20200702,21:04,20200703,20200702,21:05,1,2,1,2,2,2818.5,2814.0,0.0,1419,0.0014846823470327278,清淡(<1%)
XDCE,大商所,C,C2103,20200706,20200703,21:01,20200706,20200703,21:04,1,4,1,3,3,2134.67,2134.0,0.0,1145,0.002715135993929478,清淡(<1%)
XDCE,大商所,CS,CS2105,20200707,20200706,21:01,20200707,20200706,21:05,1,5,1,4,4,2494.75,2491.0,0.0,10,0.00012775797529160758,清淡(<1%)
XDCE,大商所,J,J2105,20200707,20200706,21:04,20200707,20200706,21:05,1,2,1,1,1,1769.5,1769.5,1767.0,133,0.0009327376903170607,清淡(<1%)
XDCE,大商所,CS,CS2105,20200708,20200707,21:15,20200708,20200708,11:30,1,241,1,15,15,2495.0,2495.0,2496.0,20,0.00048415599506160885,清淡(<1%)
XDCE,大商所,EB,EB2105,20200709,20200708,21:24,20200709,20200708,22:22,1,59,1,2,2,6247.0,6230.0,0.0,9,0.00010108724952825951,清淡(<1%)
XDCE,大商所,PP,PP2105,20200709,20200708,21:07,20200709,20200708,21:21,1,15,3,7,4,7251.5,7226.0,7254.0,858,0.0014696990200293598,清淡(<1%)
XDCE,大商所,JM,JM2105,20200710,20200709,21:13,20200710,20200709,21:20,1,8,1,1,1,1129.5,1125.0,1125.0,128,0.0018045197580815698,清淡(<1%)
XDCE,大商所,V,V2105,20200714,20200713,21:01,20200714,20200713,21:06,1,6,1,5,5,6380.0,6370.0,0.0,658,0.002922989445253918,清淡(<1%)
XDCE,大商所,B,B2101,20200715,20200714,21:02,20200715,20200714,21:02,1,1,1,2,2,3206.0,3204.0,0.0,446,0.01132410816300622,次要(1-10%)
XDCE,大商所,J,J2105,20200715,20200714,21:01,20200715,20200714,21:05,1,5,2,3,2,1805.0,1805.0,0.0,84,0.0006813978389954249,清淡(<1%)
XDCE,大商所,JM,JM2105,20200715,20200714,21:02,20200715,20200714,21:09,1,8,1,5,5,1126.5,1120.0,0.0,51,0.0008146314192157176,清淡(<1%)
XDCE,大商所,B,B2101,20200716,20200715,21:01,20200716,20200715,21:05,1,5,1,2,2,3227.0,3227.0,3220.0,278,0.005681353715360092,清淡(<1%)
XDCE,大商所,EG,EG2105,20200716,20200716,10:33,20200716,20200716,11:11,1,39,3,35,10,3925.0,3925.0,3925.0,43,0.00017820805583299834,清淡(<1%)
XDCE,大商所,CS,CS2105,20200717,20200716,21:01,20200717,20200716,21:13,1,13,1,1,1,2506.0,2506.0,2509.0,26,0.0003012990624963786,清淡(<1%)
XDCE,大商所,L,L2105,20200717,20200716,21:01,20200717,20200716,21:04,1,4,1,2,2,7015.0,7010.0,7035.0,606,0.0016076786552802693,清淡(<1%)
XDCE,大商所,PP,PP2105,20200717,20200716,21:01,20200717,20200716,21:13,1,13,4,18,15,7203.6,7175.0,7161.0,443,0.0007583759456160563,清淡(<1%)
XDCE,大商所,B,B2101,20200720,20200717,21:01,20200720,20200717,21:08,1,8,1,1,1,3269.0,3269.0,0.0,539,0.007308078205927814,清淡(<1%)
XDCE,大商所,B,B2103,20200720,20200717,21:01,20200720,20200720,10:07,1,187,1,1,1,3242.0,3187.0,3239.0,5,6.77929332646365e-05,清淡(<1%)
XDCE,大商所,B,B2107,20200720,20200720,10:33,20200720,20200720,15:00,1,148,1,1,1,3186.0,3153.0,,1,1.3558586652927298e-05,清淡(<1%)
XDCE,大商所,C,C2107,20200721,20200720,21:01,20200721,20200720,21:10,1,10,1,5,5,2191.0,2191.0,0.0,6340,0.009207220552142785,清淡(<1%)
XDCE,大商所,M,M2107,20200721,20200720,21:14,20200721,20200720,21:15,1,2,1,5,5,2734.4,2732.0,0.0,104,5.690239761535183e-05,清淡(<1%)
XDCE,大商所,PP,PP2105,20200722,20200721,21:01,20200722,20200721,21:03,1,3,1,15,15,7175.0,7146.0,0.0,599,0.0009074685112971497,清淡(<1%)
XDCE,大商所,EG,EG2105,20200723,20200722,21:31,20200723,20200723,09:06,1,96,2,2,1,3981.0,3981.0,3981.0,9,2.6063235200426278e-05,清淡(<1%)
XDCE,大商所,B,B2105,20200724,20200723,21:10,20200724,20200723,21:23,1,14,1,1,1,3162.0,3156.0,3162.0,151,0.0020777719679665354,清淡(<1%)
XDCE,大商所,I,I2103,20200724,20200723,21:06,20200724,20200723,22:18,1,73,1,1,1,740.5,740.5,735.5,153,0.00012323037556269165,清淡(<1%)
XDCE,大商所,I,I2107,20200724,20200723,21:04,20200724,20200723,21:28,1,25,1,2,2,686.0,683.0,0.0,85,6.846131975705091e-05,清淡(<1%)
XDCE,大商所,PP,PP2105,20200724,20200723,21:02,20200724,20200723,21:02,1,1,1,6,6,7151.0,7151.0,7145.0,972,0.0015556803941057,清淡(<1%)
XDCE,大商所,B,B2101,20200728,20200727,21:01,20200728,20200727,21:02,1,2,2,5,3,3389.33,3384.0,0.0,837,0.009310551958886738,清淡(<1%)
XDCE,大商所,I,I2103,20200728,20200727,21:21,20200728,20200727,21:24,1,4,4,5,1,709.0,704.5,0.0,110,0.0001247478109594354,清淡(<1%)
XDCE,大商所,EG,EG2105,20200729,20200728,21:45,20200729,20200728,21:51,1,7,2,2,1,4042.0,4038.0,4038.0,19,7.726781023025808e-05,清淡(<1%)
XDCE,大商所,C,C2103,20200803,20200731,21:01,20200803,20200731,21:03,1,3,1,7,7,2252.0,2252.0,2250.0,21615,0.018824412602558866,次要(1-10%)
XDCE,大商所,EG,EG2105,20200803,20200731,22:20,20200803,20200803,09:06,1,47,2,2,1,4034.0,4032.0,0.0,32,0.00011549427942397228,清淡(<1%)
XDCE,大商所,JM,JM2105,20200803,20200731,21:06,20200803,20200731,21:06,1,1,1,1,1,1160.0,1160.0,1152.0,132,0.002019985615253952,清淡(<1%)
XDCE,大商所,M,M2103,20200803,20200731,21:01,20200803,20200731,21:06,1,6,1,2,2,2777.0,2777.0,2774.0,1289,0.0009217894873091256,清淡(<1%)
XDCE,大商所,M,M2107,20200803,20200731,21:12,20200803,20200731,21:22,1,11,1,1,1,2754.0,2754.0,2747.0,375,0.0002681699439417549,清淡(<1%)
XDCE,大商所,PP,PP2105,20200803,20200731,21:03,20200803,20200731,21:12,1,10,2,2,1,7249.0,7249.0,0.0,1123,0.0020916527595660987,清淡(<1%)
XDCE,大商所,EB,EB2010,20200804,20200803,21:01,20200804,20200803,21:03,1,3,1,2,2,5583.5,5580.0,0.0,19790,0.19009105928458908,活跃(10-40%)
XDCE,大商所,EB,EB2011,20200804,20200803,21:01,20200804,20200803,21:03,1,3,1,1,1,5663.0,5663.0,0.0,6249,0.060024205632612286,次要(1-10%)
XDCE,大商所,EB,EB2012,20200804,20200803,21:01,20200804,20200803,21:03,1,3,1,1,1,5772.0,5772.0,0.0,618,0.005936143235870443,清淡(<1%)
XDCE,大商所,EG,EG2105,20200804,20200803,21:06,20200804,20200803,21:45,1,40,3,4,2,4025.5,4018.0,4029.0,306,0.0008600047215945499,清淡(<1%)
XDCE,大商所,B,B2105,20200805,20200804,21:05,20200805,20200804,21:20,1,16,2,2,1,3197.0,3197.0,3195.0,289,0.004418892677481996,清淡(<1%)
XDCE,大商所,EG,EG2105,20200805,20200804,21:19,20200805,20200805,09:13,1,115,4,5,1,4074.0,4066.0,0.0,226,0.0006046191835500777,清淡(<1%)
XDCE,大商所,JM,JM2010,20200805,20200804,21:01,20200805,20200804,21:03,1,3,1,2,2,1215.5,1215.5,0.0,10096,0.10633076704336011,活跃(10-40%)
XDCE,大商所,JM,JM2011,20200805,20200804,21:01,20200805,20200804,21:07,1,7,1,2,2,1217.0,1217.0,0.0,5655,0.05955828918682661,次要(1-10%)
XDCE,大商所,L,L2010,20200805,20200804,21:01,20200805,20200804,21:01,1,1,1,2,2,7170.0,7165.0,0.0,12659,0.027489804515980525,次要(1-10%)
XDCE,大商所,M,M2107,20200805,20200804,21:06,20200805,20200804,21:45,1,40,5,16,4,2750.0,2749.0,2745.0,58,3.862783281873956e-05,清淡(<1%)
XDCE,大商所,B,B2105,20200806,20200805,21:08,20200806,20200805,21:12,1,5,1,1,1,3206.0,3173.0,3178.0,162,0.002567882448047934,清淡(<1%)
XDCE,大商所,B,B2107,20200806,20200805,21:08,20200806,20200806,15:00,1,338,1,1,1,3211.0,3211.0,,1,1.585112622251811e-05,清淡(<1%)
XDCE,大商所,I,I2012,20200806,20200805,21:01,20200806,20200805,21:01,1,1,1,1,1,824.5,822.5,0.0,4478,0.0042341950490743015,清淡(<1%)
XDCE,大商所,JM,JM2011,20200806,20200805,21:01,20200806,20200805,21:15,1,15,2,2,1,1237.0,1233.0,0.0,2517,0.03451869934308872,次要(1-10%)
XDCE,大商所,M,M2107,20200806,20200805,21:09,20200806,20200805,22:01,1,53,4,7,2,2734.5,2731.0,2730.0,33,2.2477879722909047e-05,清淡(<1%)
XDCE,大商所,EB,EB2010,20200807,20200806,21:01,20200807,20200806,21:01,1,1,1,2,2,5635.0,5635.0,0.0,26047,0.17415170661585264,活跃(10-40%)
XDCE,大商所,EB,EB2011,20200807,20200806,21:01,20200807,20200806,21:01,1,1,1,2,2,5727.0,5720.0,5743.0,6371,0.04259686423962825,次要(1-10%)
XDCE,大商所,EG,EG2011,20200807,20200806,21:01,20200807,20200806,21:01,1,1,1,1,1,3871.0,3848.0,0.0,3224,0.010024034051867536,次要(1-10%)
XDCE,大商所,JM,JM2105,20200807,20200806,21:02,20200807,20200806,21:45,1,44,1,6,6,1186.5,1186.5,1180.0,113,0.0016562115260596822,清淡(<1%)
XDCE,大商所,L,L2010,20200807,20200806,21:01,20200807,20200806,21:01,1,1,1,18,18,7162.22,7150.0,0.0,8245,0.023936988671664064,次要(1-10%)
XDCE,大商所,L,L2012,20200807,20200806,21:01,20200807,20200806,21:02,1,2,1,8,8,7120.0,7120.0,0.0,5299,0.01538412407169774,次要(1-10%)
XDCE,大商所,J,J2011,20200810,20200807,21:02,20200810,20200807,21:09,1,8,2,2,1,2048.5,2047.0,2049.0,3484,0.021704325290771924,次要(1-10%)
XDCE,大商所,PP,PP2012,20200810,20200807,21:01,20200810,20200807,21:01,1,1,1,2,2,7527.0,7526.0,7531.0,12685,0.023672890481389208,次要(1-10%)
XDCE,大商所,V,V2011,20200810,20200807,21:01,20200810,20200807,21:23,1,23,1,6,6,6537.5,6535.0,0.0,7195,0.0349293887478336,次要(1-10%)
XDCE,大商所,EG,EG2011,20200811,20200810,21:01,20200811,20200810,21:04,1,4,1,2,2,3840.0,3840.0,0.0,7891,0.030871973834525283,次要(1-10%)
XDCE,大商所,EG,EG2012,20200811,20200810,21:01,20200811,20200810,21:07,1,7,1,1,1,3876.0,3874.0,0.0,3296,0.012894946870940987,次要(1-10%)
XDCE,大商所,J,J2105,20200811,20200810,21:08,20200811,20200810,21:08,1,1,1,2,2,1929.0,1921.0,0.0,446,0.002258376500731694,清淡(<1%)
XDCE,大商所,JM,JM2011,20200811,20200810,21:01,20200811,20200810,21:03,1,3,1,1,1,1232.5,1228.5,0.0,3637,0.06003532460672488,次要(1-10%)
XDCE,大商所,V,V2011,20200811,20200810,21:01,20200811,20200810,21:10,1,10,1,3,3,6460.0,6460.0,0.0,5385,0.035522279758567234,次要(1-10%)
XDCE,大商所,EG,EG2012,20200812,20200811,21:01,20200812,20200811,21:06,1,6,1,3,3,3842.0,3841.0,0.0,3628,0.010767080275290618,次要(1-10%)
XDCE,大商所,V,V2011,20200812,20200811,21:01,20200812,20200811,21:08,1,8,1,4,4,6495.0,6485.0,0.0,8311,0.04081582540197032,次要(1-10%)
XDCE,大商所,C,C2103,20200813,20200812,21:01,20200813,20200812,21:02,1,2,1,2,2,2250.0,2247.0,0.0,8445,0.01529245807476192,次要(1-10%)
XDCE,大商所,CS,CS2011,20200813,20200812,21:01,20200813,20200812,21:03,1,3,1,2,2,2570.0,2566.0,0.0,6963,0.06514843888883691,次要(1-10%)
XDCE,大商所,EG,EG2105,20200813,20200812,21:01,20200813,20200812,21:23,1,23,4,75,1,4039.0,4023.0,4020.0,315,0.0008101435111362585,清淡(<1%)
XDCE,大商所,JM,JM2010,20200813,20200812,21:01,20200813,20200812,21:03,1,3,1,4,4,1217.88,1217.0,0.0,1641,0.04154851124164472,次要(1-10%)
XDCE,大商所,JM,JM2012,20200813,20200812,21:01,20200813,20200812,21:02,1,2,1,3,3,1222.5,1222.5,0.0,744,0.01883735061778408,次要(1-10%)
XDCE,大商所,PP,PP2011,20200813,20200812,21:01,20200813,20200812,21:02,1,2,1,1,1,7515.0,7515.0,0.0,20304,0.0387674753407238,次要(1-10%)
XDCE,大商所,J,J2011,20200814,20200813,21:01,20200814,20200813,21:03,1,3,1,1,1,1975.5,1975.5,0.0,3216,0.022718602975458822,次要(1-10%)
XDCE,大商所,JM,JM2010,20200814,20200813,21:01,20200814,20200813,21:03,1,3,1,2,2,1203.0,1203.0,0.0,8104,0.16432134312015897,活跃(10-40%)
XDCE,大商所,JM,JM2011,20200814,20200813,21:01,20200814,20200813,21:13,1,13,1,1,1,1209.5,1209.5,0.0,960,0.019465509550265624,次要(1-10%)
XDCE,大商所,JM,JM2012,20200814,20200813,21:01,20200814,20200813,21:09,1,9,1,1,1,1208.5,1207.5,1209.0,1602,0.03248306906200576,次要(1-10%)
XDCE,大商所,JM,JM2105,20200814,20200813,21:26,20200814,20200814,09:07,1,102,2,3,2,1161.0,1161.0,0.0,209,0.0042378036416724114,清淡(<1%)
XDCE,大商所,L,L2010,20200814,20200813,21:01,20200814,20200813,21:02,1,2,1,5,5,7004.0,6995.0,7005.0,9798,0.03451616426002318,次要(1-10%)
XDCE,大商所,V,V2010,20200814,20200813,21:01,20200814,20200813,21:03,1,3,1,5,5,6516.0,6515.0,0.0,10226,0.059285283613932566,次要(1-10%)
XDCE,大商所,V,V2011,20200814,20200813,21:01,20200814,20200813,21:08,1,8,1,1,1,6505.0,6505.0,0.0,3523,0.020424609248179584,次要(1-10%)
XDCE,大商所,Y,Y2012,20200814,20200813,21:01,20200814,20200813,21:01,1,1,1,5,5,6440.0,6440.0,0.0,12509,0.01841457149208228,次要(1-10%)
XDCE,大商所,EG,EG2105,20200817,20200814,21:03,20200817,20200814,21:13,1,11,1,3,3,4068.0,4058.0,4059.0,1343,0.0031517757193581923,清淡(<1%)
XDCE,大商所,J,J2011,20200817,20200814,21:01,20200817,20200814,21:02,1,2,1,1,1,1979.5,1975.5,0.0,5409,0.02403615421532555,次要(1-10%)
XDCE,大商所,JM,JM2010,20200817,20200814,21:01,20200817,20200814,21:02,1,2,1,1,1,1205.0,1205.0,1209.0,2539,0.043641926501426655,次要(1-10%)
XDCE,大商所,JM,JM2011,20200817,20200814,21:01,20200817,20200814,21:04,1,4,1,1,1,1212.0,1212.0,0.0,2826,0.048575062738492214,次要(1-10%)
XDCE,大商所,JM,JM2105,20200817,20200814,21:25,20200817,20200814,21:56,1,32,1,1,1,1168.5,1168.5,1166.5,110,0.0018907490804084019,清淡(<1%)
XDCE,大商所,M,M2107,20200817,20200814,22:07,20200817,20200814,22:55,1,49,1,2,2,2747.0,2744.0,2740.0,218,0.00017109338088368945,清淡(<1%)
XDCE,大商所,V,V2010,20200817,20200814,21:01,20200817,20200814,21:23,1,23,1,1,1,6545.0,6545.0,0.0,4076,0.020641214570388262,次要(1-10%)
XDCE,大商所,EG,EG2011,20200818,20200817,21:01,20200818,20200817,21:01,1,1,1,3,3,3907.33,3893.0,0.0,8506,0.0238410224788385,次要(1-10%)
XDCE,大商所,JM,JM2011,20200818,20200817,21:06,20200818,20200817,21:10,1,5,1,1,1,1215.5,1214.5,0.0,4073,0.07293401378816367,次要(1-10%)
XDCE,大商所,L,L2010,20200818,20200817,21:01,20200818,20200817,21:06,1,6,1,1,1,7080.0,7080.0,0.0,19598,0.057959270585034334,次要(1-10%)
XDCE,大商所,L,L2012,20200818,20200817,21:01,20200818,20200817,21:08,1,8,1,1,1,7065.0,7060.0,0.0,6158,0.01821171488226561,次要(1-10%)
